Neurons,Episode Number,CPU in %,Ram,Start Time,End Time,Execution Time,Reward Total,Running Mean
800,39,87.4,9.9,2022-08-10 03:39:31.740652,2022-08-10 03:42:25.584410,0:02:53.843758,-21.0,-20.82804475026086
800,40,87.8,9.7,2022-08-10 03:39:31.740652,2022-08-10 03:42:29.943781,0:02:58.203129,-20.0,-20.81976430275825
800,41,86.3,9.9,2022-08-10 03:39:31.740652,2022-08-10 03:42:34.459403,0:03:02.718751,-21.0,-20.82156665973067
800,42,86.7,9.9,2022-08-10 03:39:31.740652,2022-08-10 03:42:38.756280,0:03:07.015628,-21.0,-20.823350993133364
800,43,87.9,9.9,2022-08-10 03:39:31.740652,2022-08-10 03:42:42.709409,0:03:10.968757,-20.0,-20.81511748320203
800,44,87.4,10.0,2022-08-10 03:39:31.740652,2022-08-10 03:42:48.146903,0:03:16.406251,-20.0,-20.806966308370008
800,45,88.2,9.9,2022-08-10 03:39:31.740652,2022-08-10 03:42:52.443781,0:03:20.703129,-21.0,-20.808896645286307
800,46,88.3,9.9,2022-08-10 03:39:31.740652,2022-08-10 03:42:56.646910,0:03:24.906258,-21.0,-20.810807678833445
800,47,87.9,9.9,2022-08-10 03:39:31.740652,2022-08-10 03:43:00.850036,0:03:29.109384,-21.0,-20.81269960204511
800,48,84.2,10.0,2022-08-10 03:39:31.740652,2022-08-10 03:43:05.709405,0:03:33.968753,-19.0,-20.794572606024662
800,49,89.4,9.9,2022-08-10 03:39:31.740652,2022-08-10 03:43:09.928160,0:03:38.187508,-20.0,-20.786626879964416
800,50,84.5,9.9,2022-08-10 03:39:31.740652,2022-08-10 03:43:13.646906,0:03:41.906254,-21.0,-20.788760611164772
800,51,85.4,9.7,2022-08-10 03:39:31.740652,2022-08-10 03:43:18.021909,0:03:46.281257,-21.0,-20.790873005053125
800,52,85.7,9.9,2022-08-10 03:39:31.740652,2022-08-10 03:43:22.131281,0:03:50.390629,-21.0,-20.792964275002596
800,53,87.9,9.9,2022-08-10 03:39:31.740652,2022-08-10 03:43:26.584407,0:03:54.843755,-20.0,-20.785034632252568
800,54,88.1,9.9,2022-08-10 03:39:31.740652,2022-08-10 03:43:30.850030,0:03:59.109378,-21.0,-20.787184285930042
800,55,88.3,10.0,2022-08-10 03:39:31.740652,2022-08-10 03:43:35.475028,0:04:03.734376,-20.0,-20.77931244307074
800,56,88.2,10.0,2022-08-10 03:39:31.740652,2022-08-10 03:43:40.178154,0:04:08.437502,-20.0,-20.77151931864003
800,57,87.5,10.1,2022-08-10 03:39:31.740652,2022-08-10 03:43:46.428155,0:04:14.687503,-20.0,-20.763804125453632
800,58,88.2,10.0,2022-08-10 03:39:31.740652,2022-08-10 03:43:51.256282,0:04:19.515630,-19.0,-20.746166084199096
800,59,89.2,10.0,2022-08-10 03:39:31.740652,2022-08-10 03:43:55.521903,0:04:23.781251,-21.0,-20.748704423357108
800,60,87.7,9.8,2022-08-10 03:39:31.740652,2022-08-10 03:44:01.553154,0:04:29.812502,-19.0,-20.73121737912354
800,61,86.9,10.0,2022-08-10 03:39:31.740652,2022-08-10 03:44:05.771904,0:04:34.031252,-21.0,-20.733905205332302
800,62,88.1,9.9,2022-08-10 03:39:31.740652,2022-08-10 03:44:09.506277,0:04:37.765625,-21.0,-20.73656615327898
800,63,90.0,10.0,2022-08-10 03:39:31.740652,2022-08-10 03:44:13.740658,0:04:42.000006,-21.0,-20.73920049174619
800,64,86.4,10.0,2022-08-10 03:39:31.740652,2022-08-10 03:44:18.787531,0:04:47.046879,-19.0,-20.721808486828728
800,65,88.5,10.1,2022-08-10 03:39:31.740652,2022-08-10 03:44:24.131281,0:04:52.390629,-18.0,-20.69459040196044
800,66,86.5,9.9,2022-08-10 03:39:31.740652,2022-08-10 03:44:28.225032,0:04:56.484380,-21.0,-20.697644497940836
800,67,89.1,10.0,2022-08-10 03:39:31.740652,2022-08-10 03:44:32.975031,0:05:01.234379,-21.0,-20.70066805296143
800,68,88.0,10.0,2022-08-10 03:39:31.740652,2022-08-10 03:44:37.850036,0:05:06.109384,-20.0,-20.693661372431816
800,69,86.8,9.9,2022-08-10 03:39:31.740652,2022-08-10 03:44:41.990656,0:05:10.250004,-20.0,-20.686724758707495
800,70,87.6,9.8,2022-08-10 03:39:31.740652,2022-08-10 03:44:47.303156,0:05:15.562504,-20.0,-20.67985751112042
800,71,88.4,10.0,2022-08-10 03:39:31.740652,2022-08-10 03:44:52.412529,0:05:20.671877,-19.0,-20.663058936009218
800,72,85.7,9.8,2022-08-10 03:39:31.740652,2022-08-10 03:44:57.225031,0:05:25.484379,-19.0,-20.646428346649127
800,73,89.1,9.9,2022-08-10 03:39:31.740652,2022-08-10 03:45:01.506277,0:05:29.765625,-21.0,-20.649964063182637
800,74,88.3,10.0,2022-08-10 03:39:31.740652,2022-08-10 03:45:06.725029,0:05:34.984377,-18.0,-20.62346442255081
800,75,87.5,9.9,2022-08-10 03:39:31.740652,2022-08-10 03:45:11.053153,0:05:39.312501,-20.0,-20.617229778325303
800,76,87.7,10.0,2022-08-10 03:39:31.740652,2022-08-10 03:45:15.881277,0:05:44.140625,-20.0,-20.611057480542048
800,77,86.5,9.9,2022-08-10 03:39:31.740652,2022-08-10 03:45:19.756281,0:05:48.015629,-21.0,-20.614946905736627
800,78,86.1,10.0,2022-08-10 03:39:31.740652,2022-08-10 03:45:24.521904,0:05:52.781252,-19.0,-20.598797436679263
800,79,87.5,9.8,2022-08-10 03:39:31.740652,2022-08-10 03:45:29.225028,0:05:57.484376,-19.0,-20.582809462312472
800,80,88.2,9.7,2022-08-10 03:39:31.740652,2022-08-10 03:45:33.600027,0:06:01.859375,-21.0,-20.586981367689347
800,81,86.5,9.9,2022-08-10 03:39:31.740652,2022-08-10 03:45:37.490656,0:06:05.750004,-21.0,-20.591111554012453
800,82,89.2,10.0,2022-08-10 03:39:31.740652,2022-08-10 03:45:42.490655,0:06:10.750003,-19.0,-20.57520043847233
800,83,88.9,10.1,2022-08-10 03:39:31.740652,2022-08-10 03:45:47.615654,0:06:15.875002,-20.0,-20.569448434087604
800,84,87.7,10.1,2022-08-10 03:39:31.740652,2022-08-10 03:45:52.803152,0:06:21.062500,-19.0,-20.553753949746728
800,85,91.7,10.3,2022-08-10 03:39:31.740652,2022-08-10 03:45:57.318784,0:06:25.578132,-21.0,-20.558216410249262
800,86,91.1,10.5,2022-08-10 03:39:31.740652,2022-08-10 03:46:03.443781,0:06:31.703129,-19.0,-20.542634246146772
800,87,86.9,10.3,2022-08-10 03:39:31.740652,2022-08-10 03:46:07.193780,0:06:35.453128,-21.0,-20.547207903685305
800,88,86.3,10.4,2022-08-10 03:39:31.740652,2022-08-10 03:46:11.693781,0:06:39.953129,-21.0,-20.551735824648453
800,89,85.7,10.4,2022-08-10 03:39:31.740652,2022-08-10 03:46:16.396907,0:06:44.656255,-19.0,-20.53621846640197
800,90,88.7,10.1,2022-08-10 03:39:31.740652,2022-08-10 03:46:20.271902,0:06:48.531250,-21.0,-20.540856281737952
800,91,84.7,10.4,2022-08-10 03:39:31.740652,2022-08-10 03:46:24.959406,0:06:53.218754,-21.0,-20.545447718920574
800,92,91.2,10.4,2022-08-10 03:39:31.740652,2022-08-10 03:46:29.037533,0:06:57.296881,-20.0,-20.539993241731366
800,93,88.0,10.5,2022-08-10 03:39:31.740652,2022-08-10 03:46:34.553153,0:07:02.812501,-20.0,-20.53459330931405
800,94,87.5,10.4,2022-08-10 03:39:31.740652,2022-08-10 03:46:38.475029,0:07:06.734377,-21.0,-20.53924737622091
800,95,87.2,10.3,2022-08-10 03:39:31.740652,2022-08-10 03:46:41.943781,0:07:10.203129,-21.0,-20.5438549024587
800,96,85.4,10.4,2022-08-10 03:39:31.740652,2022-08-10 03:46:45.943776,0:07:14.203124,-21.0,-20.548416353434114
800,97,86.7,10.4,2022-08-10 03:39:31.740652,2022-08-10 03:46:50.537530,0:07:18.796878,-21.0,-20.552932189899774
800,98,90.1,10.3,2022-08-10 03:39:31.740652,2022-08-10 03:46:54.021904,0:07:22.281252,-21.0,-20.55740286800078
800,99,89.2,10.5,2022-08-10 03:39:31.740652,2022-08-10 03:46:59.396905,0:07:27.656253,-18.0,-20.53182883932077
800,100,86.8,10.2,2022-08-10 03:39:31.740652,2022-08-10 03:47:04.881281,0:07:33.140629,-20.0,-20.52651055092756
800,101,87.5,10.4,2022-08-10 03:39:31.740652,2022-08-10 03:47:09.271904,0:07:37.531252,-21.0,-20.531245445418286
800,102,87.8,10.5,2022-08-10 03:39:31.740652,2022-08-10 03:47:15.162533,0:07:43.421881,-21.0,-20.535932990964103
800,103,87.5,10.4,2022-08-10 03:39:31.740652,2022-08-10 03:47:19.678158,0:07:47.937506,-20.0,-20.53057366105446
800,104,88.1,10.4,2022-08-10 03:39:31.740652,2022-08-10 03:47:24.146904,0:07:52.406252,-19.0,-20.51526792444392
800,105,87.8,10.6,2022-08-10 03:39:31.740652,2022-08-10 03:47:31.271906,0:07:59.531254,-20.0,-20.51011524519948
800,106,88.5,10.4,2022-08-10 03:39:31.740652,2022-08-10 03:47:35.365656,0:08:03.625004,-20.0,-20.505014092747484
800,107,88.1,10.4,2022-08-10 03:39:31.740652,2022-08-10 03:47:40.287530,0:08:08.546878,-21.0,-20.50996395182001
800,108,88.2,10.5,2022-08-10 03:39:31.740652,2022-08-10 03:47:46.115656,0:08:14.375004,-19.0,-20.49486431230181
800,109,87.4,10.1,2022-08-10 03:39:31.740652,2022-08-10 03:47:50.631283,0:08:18.890631,-19.0,-20.479915669178794
800,110,89.8,10.4,2022-08-10 03:39:31.740652,2022-08-10 03:47:55.053152,0:08:23.312500,-21.0,-20.485116512487007
800,111,88.5,10.3,2022-08-10 03:39:31.740652,2022-08-10 03:47:58.709406,0:08:26.968754,-21.0,-20.490265347362136
800,112,85.9,10.4,2022-08-10 03:39:31.740652,2022-08-10 03:48:03.865659,0:08:32.125007,-20.0,-20.485362693888515
800,113,87.0,10.3,2022-08-10 03:39:31.740652,2022-08-10 03:48:07.631278,0:08:35.890626,-21.0,-20.49050906694963
800,114,88.3,10.4,2022-08-10 03:39:31.740652,2022-08-10 03:48:12.600031,0:08:40.859379,-20.0,-20.485603976280135
800,115,89.3,10.3,2022-08-10 03:39:31.740652,2022-08-10 03:48:16.381279,0:08:44.640627,-21.0,-20.490747936517334
800,116,88.6,10.3,2022-08-10 03:39:31.740652,2022-08-10 03:48:20.209407,0:08:48.468755,-21.0,-20.495840457152163
800,117,89.7,10.3,2022-08-10 03:39:31.740652,2022-08-10 03:48:24.615657,0:08:52.875005,-21.0,-20.500882052580643
800,118,87.5,10.5,2022-08-10 03:39:31.740652,2022-08-10 03:48:30.365656,0:08:58.625004,-19.0,-20.48587323205484
800,119,89.2,10.3,2022-08-10 03:39:31.740652,2022-08-10 03:48:34.256277,0:09:02.515625,-20.0,-20.48101449973429
800,120,88.3,10.1,2022-08-10 03:39:31.740652,2022-08-10 03:48:38.537537,0:09:06.796885,-20.0,-20.476204354736947
800,121,85.8,10.4,2022-08-10 03:39:31.740652,2022-08-10 03:48:42.990655,0:09:11.250003,-19.0,-20.46144231118958
800,122,83.9,10.4,2022-08-10 03:39:31.740652,2022-08-10 03:48:47.646904,0:09:15.906252,-21.0,-20.466827888077685
800,123,90.2,10.4,2022-08-10 03:39:31.740652,2022-08-10 03:48:51.943781,0:09:20.203129,-21.0,-20.472159609196908
800,124,88.2,10.4,2022-08-10 03:39:31.740652,2022-08-10 03:48:56.631279,0:09:24.890627,-21.0,-20.47743801310494
800,125,87.8,10.5,2022-08-10 03:39:31.740652,2022-08-10 03:49:01.865657,0:09:30.125005,-21.0,-20.482663632973892
800,126,87.1,10.5,2022-08-10 03:39:31.740652,2022-08-10 03:49:07.725036,0:09:35.984384,-20.0,-20.477836996644154
800,127,91.0,10.4,2022-08-10 03:39:31.740652,2022-08-10 03:49:12.568782,0:09:40.828130,-21.0,-20.483058626677714
800,128,90.5,10.4,2022-08-10 03:39:31.740652,2022-08-10 03:49:17.428157,0:09:45.687505,-19.0,-20.46822804041094
800,129,86.2,10.3,2022-08-10 03:39:31.740652,2022-08-10 03:49:21.381279,0:09:49.640627,-21.0,-20.47354576000683
800,130,88.5,10.6,2022-08-10 03:39:31.740652,2022-08-10 03:49:28.131279,0:09:56.390627,-21.0,-20.47881030240676
800,131,88.6,10.4,2022-08-10 03:39:31.740652,2022-08-10 03:49:32.037529,0:10:00.296877,-20.0,-20.47402219938269
800,132,86.4,10.4,2022-08-10 03:39:31.740652,2022-08-10 03:49:35.818781,0:10:04.078129,-21.0,-20.479281977388865
800,133,85.7,10.4,2022-08-10 03:39:31.740652,2022-08-10 03:49:40.459410,0:10:08.718758,-20.0,-20.474489157614975
800,134,85.8,10.4,2022-08-10 03:39:31.740652,2022-08-10 03:49:44.428152,0:10:12.687500,-21.0,-20.479744266038825
800,135,88.8,10.3,2022-08-10 03:39:31.740652,2022-08-10 03:49:48.256281,0:10:16.515629,-21.0,-20.484946823378436
800,136,86.7,10.3,2022-08-10 03:39:31.740652,2022-08-10 03:49:51.600030,0:10:19.859378,-21.0,-20.490097355144652
800,137,87.1,10.3,2022-08-10 03:39:31.740652,2022-08-10 03:49:55.225030,0:10:23.484378,-21.0,-20.495196381593207
800,138,83.9,10.5,2022-08-10 03:39:31.740652,2022-08-10 03:50:00.365654,0:10:28.625002,-21.0,-20.500244417777274
800,139,87.3,10.4,2022-08-10 03:39:31.740652,2022-08-10 03:50:04.803154,0:10:33.062502,-21.0,-20.505241973599503
800,140,88.2,10.1,2022-08-10 03:39:31.740652,2022-08-10 03:50:09.975031,0:10:38.234379,-21.0,-20.51018955386351
800,141,87.5,10.4,2022-08-10 03:39:31.740652,2022-08-10 03:50:14.521905,0:10:42.781253,-21.0,-20.515087658324873
800,142,89.0,10.3,2022-08-10 03:39:31.740652,2022-08-10 03:50:18.771902,0:10:47.031250,-21.0,-20.519936781741624
800,143,87.4,10.4,2022-08-10 03:39:31.740652,2022-08-10 03:50:22.912531,0:10:51.171879,-20.0,-20.514737413924205
800,144,83.9,10.3,2022-08-10 03:39:31.740652,2022-08-10 03:50:26.850029,0:10:55.109377,-21.0,-20.519590039784966
800,145,86.0,10.3,2022-08-10 03:39:31.740652,2022-08-10 03:50:30.475033,0:10:58.734381,-21.0,-20.524394139387116
800,146,86.2,10.4,2022-08-10 03:39:31.740652,2022-08-10 03:50:34.834403,0:11:03.093751,-21.0,-20.529150197993246
800,147,86.6,10.5,2022-08-10 03:39:31.740652,2022-08-10 03:50:40.037528,0:11:08.296876,-19.0,-20.513858696013315
800,148,89.9,10.3,2022-08-10 03:39:31.740652,2022-08-10 03:50:43.803159,0:11:12.062507,-21.0,-20.518720109053184
800,149,84.5,10.3,2022-08-10 03:39:31.740652,2022-08-10 03:50:47.787532,0:11:16.046880,-21.0,-20.523532907962654
800,150,86.9,10.4,2022-08-10 03:39:31.740652,2022-08-10 03:50:52.756281,0:11:21.015629,-21.0,-20.528297578883027
800,151,87.3,10.4,2022-08-10 03:39:31.740652,2022-08-10 03:50:56.943781,0:11:25.203129,-20.0,-20.523014603094197
800,152,86.0,10.4,2022-08-10 03:39:31.740652,2022-08-10 03:51:01.287531,0:11:29.546879,-21.0,-20.527784457063255
800,153,88.0,10.4,2022-08-10 03:39:31.740652,2022-08-10 03:51:06.428154,0:11:34.687502,-19.0,-20.512506612492622
800,154,84.4,10.4,2022-08-10 03:39:31.740652,2022-08-10 03:51:11.600028,0:11:39.859376,-20.0,-20.507381546367697
800,155,89.9,10.4,2022-08-10 03:39:31.740652,2022-08-10 03:51:16.771904,0:11:45.031252,-19.0,-20.49230773090402
800,156,88.0,10.4,2022-08-10 03:39:31.740652,2022-08-10 03:51:21.771904,0:11:50.031252,-21.0,-20.49738465359498
800,157,86.3,10.4,2022-08-10 03:39:31.740652,2022-08-10 03:51:26.725033,0:11:54.984381,-21.0,-20.502410807059032
800,158,87.3,10.4,2022-08-10 03:39:31.740652,2022-08-10 03:51:31.818783,0:12:00.078131,-20.0,-20.497386698988443
800,159,87.2,10.4,2022-08-10 03:39:31.740652,2022-08-10 03:51:36.459404,0:12:04.718752,-21.0,-20.50241283199856
800,160,87.4,10.1,2022-08-10 03:39:31.740652,2022-08-10 03:51:41.615660,0:12:09.875008,-20.0,-20.49738870367857
800,161,90.5,10.4,2022-08-10 03:39:31.740652,2022-08-10 03:51:46.287530,0:12:14.546878,-20.0,-20.492414816641784
800,162,88.5,10.5,2022-08-10 03:39:31.740652,2022-08-10 03:51:52.068781,0:12:20.328129,-20.0,-20.487490668475363
800,163,89.1,10.4,2022-08-10 03:39:31.740652,2022-08-10 03:51:57.209404,0:12:25.468752,-20.0,-20.48261576179061
800,164,90.4,10.4,2022-08-10 03:39:31.740652,2022-08-10 03:52:02.146906,0:12:30.406254,-21.0,-20.487789604172704
800,165,90.4,10.3,2022-08-10 03:39:31.740652,2022-08-10 03:52:06.115653,0:12:34.375001,-20.0,-20.482911708130978
800,166,88.4,10.4,2022-08-10 03:39:31.740652,2022-08-10 03:52:11.303156,0:12:39.562504,-21.0,-20.48808259104967
800,167,85.8,10.5,2022-08-10 03:39:31.740652,2022-08-10 03:52:16.943783,0:12:45.203131,-18.0,-20.46320176513917
800,168,88.6,10.5,2022-08-10 03:39:31.740652,2022-08-10 03:52:22.443780,0:12:50.703128,-20.0,-20.45856974748778
800,169,90.0,10.3,2022-08-10 03:39:31.740652,2022-08-10 03:52:26.271906,0:12:54.531254,-21.0,-20.4639840500129
800,170,83.0,10.0,2022-08-10 03:39:31.740652,2022-08-10 03:52:30.225036,0:12:58.484384,-21.0,-20.469344209512773
800,171,84.3,10.5,2022-08-10 03:39:31.740652,2022-08-10 03:52:35.490656,0:13:03.750004,-18.0,-20.444650767417645
800,172,81.9,10.4,2022-08-10 03:39:31.740652,2022-08-10 03:52:40.803157,0:13:09.062505,-20.0,-20.440204259743467
800,173,88.6,10.4,2022-08-10 03:39:31.740652,2022-08-10 03:52:45.193779,0:13:13.453127,-21.0,-20.445802217146035
800,174,86.7,10.4,2022-08-10 03:39:31.740652,2022-08-10 03:52:49.850028,0:13:18.109376,-19.0,-20.431344194974574
800,175,89.1,10.5,2022-08-10 03:39:31.740652,2022-08-10 03:52:55.490653,0:13:23.750001,-19.0,-20.41703075302483
800,176,87.1,10.4,2022-08-10 03:39:31.740652,2022-08-10 03:52:59.787528,0:13:28.046876,-19.0,-20.402860445494582
800,177,90.2,10.5,2022-08-10 03:39:31.740652,2022-08-10 03:53:05.053156,0:13:33.312504,-20.0,-20.398831841039634
800,178,85.1,10.3,2022-08-10 03:39:31.740652,2022-08-10 03:53:08.615652,0:13:36.875000,-21.0,-20.40484352262924
800,179,87.0,10.4,2022-08-10 03:39:31.740652,2022-08-10 03:53:12.568786,0:13:40.828134,-20.0,-20.400795087402944
800,180,87.6,10.1,2022-08-10 03:39:31.740652,2022-08-10 03:53:16.865658,0:13:45.125006,-21.0,-20.406787136528916
800,181,86.3,10.4,2022-08-10 03:39:31.740652,2022-08-10 03:53:21.646906,0:13:49.906254,-21.0,-20.412719265163627
800,182,87.4,10.5,2022-08-10 03:39:31.740652,2022-08-10 03:53:27.787531,0:13:56.046879,-19.0,-20.398592072511992
800,183,88.6,10.4,2022-08-10 03:39:31.740652,2022-08-10 03:53:32.318780,0:14:00.578128,-21.0,-20.404606151786872
800,184,87.5,10.4,2022-08-10 03:39:31.740652,2022-08-10 03:53:37.068778,0:14:05.328126,-21.0,-20.410560090269005
800,185,87.9,10.3,2022-08-10 03:39:31.740652,2022-08-10 03:53:41.131278,0:14:09.390626,-21.0,-20.416454489366316
800,186,90.1,10.4,2022-08-10 03:39:31.740652,2022-08-10 03:53:45.959405,0:14:14.218753,-21.0,-20.422289944472652
800,187,88.0,10.3,2022-08-10 03:39:31.740652,2022-08-10 03:53:50.006282,0:14:18.265630,-21.0,-20.428067045027927
800,188,88.3,10.4,2022-08-10 03:39:31.740652,2022-08-10 03:53:55.146905,0:14:23.406253,-21.0,-20.433786374577647
800,189,88.8,10.3,2022-08-10 03:39:31.740652,2022-08-10 03:53:59.521907,0:14:27.781255,-21.0,-20.43944851083187
800,190,87.4,10.3,2022-08-10 03:39:31.740652,2022-08-10 03:54:03.537527,0:14:31.796875,-21.0,-20.44505402572355
800,191,84.7,10.3,2022-08-10 03:39:31.740652,2022-08-10 03:54:07.865653,0:14:36.125001,-21.0,-20.450603485466317
800,192,88.1,10.3,2022-08-10 03:39:31.740652,2022-08-10 03:54:12.146910,0:14:40.406258,-20.0,-20.446097450611653
800,193,87.7,10.4,2022-08-10 03:39:31.740652,2022-08-10 03:54:17.240654,0:14:45.500002,-19.0,-20.43163647610554
800,194,84.9,10.3,2022-08-10 03:39:31.740652,2022-08-10 03:54:21.646905,0:14:49.906253,-20.0,-20.427320111344482
800,195,85.0,10.1,2022-08-10 03:39:31.740652,2022-08-10 03:54:26.271903,0:14:54.531251,-21.0,-20.433046910231038
800,196,87.2,10.1,2022-08-10 03:39:31.740652,2022-08-10 03:54:31.225031,0:14:59.484379,-21.0,-20.43871644112873
800,197,90.1,10.0,2022-08-10 03:39:31.740652,2022-08-10 03:54:34.943777,0:15:03.203125,-21.0,-20.444329276717443
800,198,88.8,10.1,2022-08-10 03:39:31.740652,2022-08-10 03:54:40.225029,0:15:08.484377,-21.0,-20.44988598395027
800,199,88.0,10.0,2022-08-10 03:39:31.740652,2022-08-10 03:54:44.850031,0:15:13.109379,-21.0,-20.455387124110768
800,200,86.9,9.8,2022-08-10 03:39:31.740652,2022-08-10 03:54:50.521911,0:15:18.781259,-19.0,-20.440833252869663
800,201,86.8,10.2,2022-08-10 03:39:31.740652,2022-08-10 03:54:57.053157,0:15:25.312505,-19.0,-20.426424920340967
800,202,90.0,9.9,2022-08-10 03:39:31.740652,2022-08-10 03:55:00.631284,0:15:28.890632,-21.0,-20.43216067113756
800,203,89.0,10.0,2022-08-10 03:39:31.740652,2022-08-10 03:55:05.693783,0:15:33.953131,-21.0,-20.437839064426186
800,204,88.0,10.0,2022-08-10 03:39:31.740652,2022-08-10 03:55:10.693783,0:15:38.953131,-21.0,-20.443460673781924
800,205,88.6,10.0,2022-08-10 03:39:31.740652,2022-08-10 03:55:14.959408,0:15:43.218756,-20.0,-20.439026067044104
800,206,87.8,10.1,2022-08-10 03:39:31.740652,2022-08-10 03:55:20.553156,0:15:48.812504,-20.0,-20.434635806373663
800,207,87.5,10.1,2022-08-10 03:39:31.740652,2022-08-10 03:55:25.365658,0:15:53.625006,-20.0,-20.430289448309924
800,208,87.6,10.0,2022-08-10 03:39:31.740652,2022-08-10 03:55:29.475029,0:15:57.734377,-21.0,-20.435986553826826
800,209,84.3,9.7,2022-08-10 03:39:31.740652,2022-08-10 03:55:33.553154,0:16:01.812502,-21.0,-20.441626688288558
800,210,87.3,10.0,2022-08-10 03:39:31.740652,2022-08-10 03:55:37.850027,0:16:06.109375,-21.0,-20.44721042140567
800,211,88.6,10.0,2022-08-10 03:39:31.740652,2022-08-10 03:55:42.506283,0:16:10.765631,-21.0,-20.452738317191617
800,212,87.3,10.0,2022-08-10 03:39:31.740652,2022-08-10 03:55:47.318780,0:16:15.578128,-20.0,-20.4482109340197
800,213,85.9,10.1,2022-08-10 03:39:31.740652,2022-08-10 03:55:52.037532,0:16:20.296880,-20.0,-20.4437288246795
800,214,87.5,10.2,2022-08-10 03:39:31.740652,2022-08-10 03:55:58.287530,0:16:26.546878,-19.0,-20.429291536432707
800,215,88.3,10.1,2022-08-10 03:39:31.740652,2022-08-10 03:56:03.693780,0:16:31.953128,-20.0,-20.42499862106838
800,216,90.9,10.0,2022-08-10 03:39:31.740652,2022-08-10 03:56:08.068781,0:16:36.328129,-21.0,-20.430748634857697
800,217,88.0,10.0,2022-08-10 03:39:31.740652,2022-08-10 03:56:12.553156,0:16:40.812504,-20.0,-20.42644114850912
800,218,87.6,10.1,2022-08-10 03:39:31.740652,2022-08-10 03:56:18.287531,0:16:46.546879,-20.0,-20.422176737024028
800,219,87.2,9.8,2022-08-10 03:39:31.740652,2022-08-10 03:56:23.396906,0:16:51.656254,-19.0,-20.40795496965379
800,220,87.9,10.0,2022-08-10 03:39:31.740652,2022-08-10 03:56:27.725028,0:16:55.984376,-20.0,-20.403875419957252
800,221,89.1,10.0,2022-08-10 03:39:31.740652,2022-08-10 03:56:31.521907,0:16:59.781255,-21.0,-20.40983666575768
800,222,89.0,10.0,2022-08-10 03:39:31.740652,2022-08-10 03:56:36.037528,0:17:04.296876,-21.0,-20.415738299100106
800,223,86.3,10.0,2022-08-10 03:39:31.740652,2022-08-10 03:56:39.975029,0:17:08.234377,-20.0,-20.411580916109102
800,224,87.3,10.0,2022-08-10 03:39:31.740652,2022-08-10 03:56:44.834408,0:17:13.093756,-21.0,-20.41746510694801
800,225,84.3,10.0,2022-08-10 03:39:31.740652,2022-08-10 03:56:49.162529,0:17:17.421877,-21.0,-20.423290455878533
800,226,89.8,10.1,2022-08-10 03:39:31.740652,2022-08-10 03:56:54.600030,0:17:22.859378,-19.0,-20.409057551319748
800,227,87.3,10.0,2022-08-10 03:39:31.740652,2022-08-10 03:56:58.662534,0:17:26.921882,-21.0,-20.41496697580655
800,228,89.4,10.0,2022-08-10 03:39:31.740652,2022-08-10 03:57:03.162530,0:17:31.421878,-20.0,-20.410817306048482
800,229,87.7,9.6,2022-08-10 03:39:31.740652,2022-08-10 03:57:06.959404,0:17:35.218752,-21.0,-20.416709132987997
800,230,85.9,10.0,2022-08-10 03:39:31.740652,2022-08-10 03:57:12.209401,0:17:40.468749,-20.0,-20.412542041658117
800,231,89.4,10.0,2022-08-10 03:39:31.740652,2022-08-10 03:57:16.490652,0:17:44.750000,-21.0,-20.418416621241537
800,232,88.8,10.1,2022-08-10 03:39:31.740652,2022-08-10 03:57:21.568779,0:17:49.828127,-21.0,-20.424232455029124
800,233,88.3,10.0,2022-08-10 03:39:31.740652,2022-08-10 03:57:26.162532,0:17:54.421880,-21.0,-20.42999013047883
800,234,86.8,10.0,2022-08-10 03:39:31.740652,2022-08-10 03:57:30.021904,0:17:58.281252,-21.0,-20.435690229174043
800,235,84.3,10.1,2022-08-10 03:39:31.740652,2022-08-10 03:57:35.709406,0:18:03.968754,-19.0,-20.421333326882305
800,236,87.2,10.1,2022-08-10 03:39:31.740652,2022-08-10 03:57:40.756281,0:18:09.015629,-20.0,-20.417119993613483
800,237,91.4,10.0,2022-08-10 03:39:31.740652,2022-08-10 03:57:44.928157,0:18:13.187505,-21.0,-20.42294879367735
800,238,87.7,10.0,2022-08-10 03:39:31.740652,2022-08-10 03:57:49.068782,0:18:17.328130,-21.0,-20.428719305740575
800,239,88.7,10.0,2022-08-10 03:39:31.740652,2022-08-10 03:57:53.615659,0:18:21.875007,-20.0,-20.424432112683167
800,240,87.7,10.0,2022-08-10 03:39:31.740652,2022-08-10 03:57:57.428155,0:18:25.687503,-21.0,-20.430187791556335
800,241,88.4,10.1,2022-08-10 03:39:31.740652,2022-08-10 03:58:02.271903,0:18:30.531251,-20.0,-20.42588591364077
800,242,87.7,10.0,2022-08-10 03:39:31.740652,2022-08-10 03:58:06.350028,0:18:34.609376,-20.0,-20.42162705450436
800,243,87.8,10.0,2022-08-10 03:39:31.740652,2022-08-10 03:58:10.240655,0:18:38.500003,-21.0,-20.427410783959317
800,244,87.9,10.1,2022-08-10 03:39:31.740652,2022-08-10 03:58:15.131280,0:18:43.390628,-18.0,-20.403136676119722
800,245,89.7,10.1,2022-08-10 03:39:31.740652,2022-08-10 03:58:20.146907,0:18:48.406255,-21.0,-20.409105309358527
800,246,86.5,10.1,2022-08-10 03:39:31.740652,2022-08-10 03:58:24.881282,0:18:53.140630,-19.0,-20.395014256264943
